,date,lat,lon,mask,lst,lstn,ndvi,vcr,prec,ma_cat
483,2019-06-02,35.620833330142226,-119.38749998930464,5.0,307.14,291.16,0.3663,0.39,0.2479521185159683,0
484,2019-06-10,35.620833330142226,-119.38749998930464,5.0,311.4000000000001,290.98,0.32,0.39,0.0,0
485,2019-06-18,35.620833330142226,-119.38749998930464,5.0,314.56,290.9216931216929,0.32,0.39,0.14169344305992124,0
486,2019-06-02,36.17083333009296,-119.037499989336,5.0,311.98,290.98,0.5078,0.79,0.3811358809471129,0
487,2019-06-10,36.17083333009296,-119.037499989336,5.0,308.56,290.9216931216929,0.5039,0.79,0.0,0
488,2019-06-18,36.17083333009296,-119.037499989336,5.0,317.14,290.9216931216929,0.5039,0.79,0.3813024163246155,0
489,2019-06-02,36.17083333009296,-119.279166655981,5.0,311.88,291.14,0.5785,0.73,0.42896246910095215,0
490,2019-06-10,36.17083333009296,-119.279166655981,5.0,316.2,290.9216931216929,0.4182,0.73,0.04272722452878952,0
491,2019-06-18,36.17083333009296,-119.279166655981,5.0,316.6,292.32,0.4182,0.73,0.20734691619873047,0
492,2019-06-02,36.40416666340539,-119.19583332265516,5.0,309.62,290.9216931216929,0.5720000000000001,0.81,0.19429126381874084,0
493,2019-06-10,36.40416666340539,-119.19583332265516,5.0,313.44,290.9216931216929,0.5211,0.81,0.0,0
494,2019-06-18,36.40416666340539,-119.19583332265516,5.0,315.18,290.9216931216929,0.5211,0.81,0.4317278861999512,0
495,2019-06-02,37.55416666330237,-120.89583332250284,5.0,308.52,293.36,0.3854,0.75,0.0,0
496,2019-06-10,37.55416666330237,-120.89583332250284,5.0,309.3387698986973,290.9216931216929,0.34590000000000004,0.75,0.0,0
497,2019-06-18,37.55416666330237,-120.89583332250284,5.0,312.26,296.4000000000001,0.34590000000000004,0.75,0.0,0
498,2019-06-02,37.829166663277725,-121.36249998912771,9.0,308.18,290.9216931216929,0.3471,0.82,0.2740389704704285,1
499,2019-06-10,37.829166663277725,-121.36249998912771,5.0,308.94,290.9216931216929,0.473,0.82,0.0,0
500,2019-06-18,37.829166663277725,-121.36249998912771,5.0,314.94,291.8,0.473,0.82,0.4455216526985169,0
501,2019-06-02,38.57916666321054,-121.41249998912323,5.0,305.36,290.9216931216929,0.5046,0.65,0.5611562728881836,0
502,2019-06-10,38.57916666321054,-121.41249998912323,5.0,308.7800000000001,290.9216931216929,0.3982,0.65,0.0,0
503,2019-06-18,38.57916666321054,-121.41249998912323,5.0,314.94,294.22,0.3982,0.65,0.5698795318603516,0
504,2019-06-02,39.15416666315903,-121.5624999891098,5.0,305.14,290.9216931216929,0.5672,0.73,0.4911637306213379,0
505,2019-06-10,39.15416666315903,-121.5624999891098,5.0,314.72,290.9216931216929,0.648,0.73,0.0,0
506,2019-06-18,39.15416666315903,-121.5624999891098,5.0,314.42,295.92,0.648,0.73,0.0,0
507,2019-06-02,39.15416666315903,-121.57083332244238,5.0,305.94,290.9216931216929,0.5082,0.75,0.4911637306213379,0
508,2019-06-10,39.15416666315903,-121.57083332244238,5.0,316.22,290.9216931216929,0.6713,0.75,0.0,0
509,2019-06-18,39.15416666315903,-121.57083332244238,5.0,314.42,297.54,0.6713,0.75,0.0,0
513,2019-06-02,33.72916666364503,-117.39583332281642,5.0,309.3387698986973,290.9216931216929,0.2401,0.6,0.0,0
514,2019-06-10,33.72916666364503,-117.39583332281642,5.0,309.3387698986973,295.06,0.2196,0.6,0.0,0
515,2019-06-18,33.72916666364503,-117.39583332281642,5.0,312.36,290.02,0.2196,0.6,0.0,0
516,2019-06-02,33.73749999697762,-117.404166656149,5.0,309.3387698986973,290.9216931216929,0.2726,0.73,0.0,0
517,2019-06-10,33.73749999697762,-117.404166656149,5.0,309.3387698986973,294.9000000000001,0.25120000000000003,0.73,0.0,0
518,2019-06-18,33.73749999697762,-117.404166656149,5.0,311.56,289.58,0.25120000000000003,0.73,0.0,0
519,2019-06-02,36.59583333005489,-119.2874999893136,8.0,310.64,290.9216931216929,0.4185,0.62,0.19429126381874084,1
520,2019-06-10,36.59583333005489,-119.2874999893136,5.0,305.66,290.9216931216929,0.3226,0.62,0.0,0
521,2019-06-18,36.59583333005489,-119.2874999893136,5.0,315.32,290.9216931216929,0.3226,0.62,0.4317278861999512,0
522,2019-06-02,36.59583333005489,-119.2958333226462,5.0,310.36,290.9216931216929,0.5322,0.78,0.19429126381874084,0
523,2019-06-10,36.59583333005489,-119.2958333226462,5.0,309.3387698986973,290.9216931216929,0.5454,0.78,0.0,0
524,2019-06-18,36.59583333005489,-119.2958333226462,5.0,315.14,290.9216931216929,0.5454,0.78,0.4317278861999512,0
525,2019-06-02,36.62916666338523,-120.52083332253643,5.0,307.56,290.9216931216929,0.4161,0.76,0.06488953530788423,0
526,2019-06-10,36.62916666338523,-120.52083332253643,5.0,310.88,291.8,0.6267,0.76,0.07318902015686035,0
527,2019-06-18,36.62916666338523,-120.52083332253643,5.0,309.3387698986973,295.12,0.6267,0.76,0.04115639254450798,0
528,2019-06-02,38.63749999653865,-122.44583332236401,5.0,299.66,290.9216931216929,0.5783,0.75,0.0,0
529,2019-06-10,38.63749999653865,-122.44583332236401,5.0,310.24,290.9216931216929,0.5966,0.75,0.0,0
530,2019-06-18,38.63749999653865,-122.44583332236401,5.0,309.3387698986973,291.58,0.5966,0.75,0.0,0
531,2019-06-02,38.92916666317919,-122.2541666557145,5.0,302.96,290.9216931216929,0.5345,0.68,0.06681235879659653,0
532,2019-06-10,38.92916666317919,-122.2541666557145,5.0,312.42,290.9216931216929,0.4334,0.68,0.0,0
533,2019-06-18,38.92916666317919,-122.2541666557145,5.0,309.3387698986973,297.44,0.4334,0.68,0.0,0
534,2019-06-02,38.92916666317919,-122.26249998904707,5.0,302.02,290.9216931216929,0.5857,0.64,0.06681235879659653,0
535,2019-06-10,38.92916666317919,-122.26249998904707,5.0,309.18,290.9216931216929,0.5499,0.64,0.0,0
536,2019-06-18,38.92916666317919,-122.26249998904707,5.0,309.3387698986973,297.6,0.5499,0.64,0.0,0
537,2019-06-02,38.937499996511775,-122.2541666557145,5.0,302.16,290.9216931216929,0.5259,0.7,0.06681235879659653,0
538,2019-06-10,38.937499996511775,-122.2541666557145,5.0,310.72,290.9216931216929,0.5235000000000001,0.7,0.0,0
539,2019-06-18,38.937499996511775,-122.2541666557145,5.0,309.3387698986973,297.36,0.5235000000000001,0.7,0.0,0
540,2019-06-02,39.15416666315903,-121.55416665577721,5.0,305.14,290.9216931216929,0.5672,0.78,0.4911637306213379,0
541,2019-06-10,39.15416666315903,-121.55416665577721,5.0,314.72,290.9216931216929,0.648,0.78,0.0,0
542,2019-06-18,39.15416666315903,-121.55416665577721,5.0,314.42,295.92,0.648,0.78,0.0,0
543,2019-06-02,41.395833329624885,-120.6124999891949,5.0,307.14,283.58,0.3548,0.6,0.5188553929328918,0
544,2019-06-10,41.395833329624885,-120.6124999891949,5.0,319.2800000000001,284.46,0.3007,0.6,0.0,0
545,2019-06-18,41.395833329624885,-120.6124999891949,5.0,309.3387698986973,287.22,0.3007,0.6,0.0,0
555,2019-06-02,39.25416666315007,-121.82916665575256,5.0,306.44,290.9216931216929,0.4808,0.77,0.246931791305542,0
556,2019-06-10,39.25416666315007,-121.82916665575256,5.0,314.92,288.32,0.5145000000000001,0.77,0.0,0
557,2019-06-18,39.25416666315007,-121.82916665575256,5.0,309.3387698986973,296.58,0.5145000000000001,0.77,0.0,0
558,2019-06-02,39.25416666315007,-121.82083332242,5.0,305.26,290.9216931216929,0.4897,0.8,0.246931791305542,0
559,2019-06-10,39.25416666315007,-121.82083332242,5.0,314.68,290.9216931216929,0.5181,0.8,0.0,0
560,2019-06-18,39.25416666315007,-121.82083332242,5.0,309.3387698986973,296.48,0.5181,0.8,0.0,0
561,2019-06-02,38.92916666317919,-122.24583332238191,5.0,302.9000000000001,290.9216931216929,0.5467000000000001,0.65,0.06681235879659653,0
562,2019-06-10,38.92916666317919,-122.24583332238191,5.0,314.3400000000001,290.9216931216929,0.5431,0.65,0.0,0
563,2019-06-18,38.92916666317919,-122.24583332238191,5.0,309.3387698986973,297.24,0.5431,0.65,0.0,0
564,2019-06-02,38.9208333298466,-122.26249998904707,7.0,303.88,290.9216931216929,0.5658000000000001,0.75,0.06681235879659653,1
565,2019-06-10,38.9208333298466,-122.26249998904707,5.0,311.58,290.9216931216929,0.3967,0.75,0.0,0
566,2019-06-18,38.9208333298466,-122.26249998904707,5.0,309.3387698986973,297.86,0.3967,0.75,0.0,0
567,2019-06-02,38.912499996514015,-122.26249998904707,7.0,304.32,290.9216931216929,0.4832,0.79,0.06681235879659653,1
568,2019-06-10,38.912499996514015,-122.26249998904707,5.0,312.72,290.9216931216929,0.3953,0.79,0.0,0
569,2019-06-18,38.912499996514015,-122.26249998904707,5.0,309.3387698986973,297.82,0.3953,0.79,0.0,0
570,2019-06-02,38.90416666318143,-122.26249998904707,5.0,304.36,290.9216931216929,0.4887,0.77,0.06681235879659653,0
571,2019-06-10,38.90416666318143,-122.26249998904707,5.0,307.94,290.9216931216929,0.5414,0.77,0.0,0
572,2019-06-18,38.90416666318143,-122.26249998904707,5.0,309.3387698986973,297.5,0.5414,0.77,0.0,0
573,2019-06-02,38.90416666318143,-122.2541666557145,5.0,304.56,290.9216931216929,0.4521,0.77,0.06681235879659653,0
574,2019-06-10,38.90416666318143,-122.2541666557145,5.0,312.5,290.9216931216929,0.361,0.77,0.0,0
575,2019-06-18,38.90416666318143,-122.2541666557145,5.0,309.3387698986973,297.44,0.361,0.77,0.0,0
576,2019-06-02,38.89583332984884,-122.26249998904707,5.0,302.82,290.9216931216929,0.5981000000000001,0.63,0.06681235879659653,0
577,2019-06-10,38.89583332984884,-122.26249998904707,5.0,308.0,290.9216931216929,0.5648000000000001,0.63,0.0,0
578,2019-06-18,38.89583332984884,-122.26249998904707,5.0,309.3387698986973,297.3,0.5648000000000001,0.63,0.0,0
579,2019-06-02,38.887499996516254,-122.2541666557145,8.0,302.06,290.9216931216929,0.5968,0.7,0.06681235879659653,1
580,2019-06-10,38.887499996516254,-122.2541666557145,5.0,309.42,290.9216931216929,0.5229,0.7,0.0,0
581,2019-06-18,38.887499996516254,-122.2541666557145,5.0,309.3387698986973,297.4000000000001,0.5229,0.7,0.0,0
582,2019-06-02,38.887499996516254,-122.27083332237969,8.0,301.38,290.9216931216929,0.5917,0.63,0.06681235879659653,1
583,2019-06-10,38.887499996516254,-122.27083332237969,5.0,306.22,290.9216931216929,0.6262,0.63,0.0,0
584,2019-06-18,38.887499996516254,-122.27083332237969,5.0,309.3387698986973,297.2,0.6262,0.63,0.0,0
585,2019-06-02,38.887499996516254,-122.26249998904707,8.0,301.38,290.9216931216929,0.5917,0.63,0.06681235879659653,1
586,2019-06-10,38.887499996516254,-122.26249998904707,5.0,306.22,290.9216931216929,0.6262,0.63,0.0,0
587,2019-06-18,38.887499996516254,-122.26249998904707,5.0,309.3387698986973,297.2,0.6262,0.63,0.0,0
588,2019-06-02,38.87916666318367,-122.26249998904707,8.0,300.36,290.9216931216929,0.6252,0.63,0.06681235879659653,1
589,2019-06-10,38.87916666318367,-122.26249998904707,5.0,304.36,290.9216931216929,0.6513,0.63,0.0,0
590,2019-06-18,38.87916666318367,-122.26249998904707,5.0,309.3387698986973,296.08,0.6513,0.63,0.0,0
591,2019-06-02,38.87916666318367,-122.2541666557145,8.0,300.42,290.9216931216929,0.6326,0.78,0.06681235879659653,1
592,2019-06-10,38.87916666318367,-122.2541666557145,5.0,304.92,290.9216931216929,0.5291,0.78,0.0,0
593,2019-06-18,38.87916666318367,-122.2541666557145,5.0,309.3387698986973,296.0,0.5291,0.78,0.0,0
594,2019-06-02,37.88749999660585,-121.17916665581079,5.0,308.5,290.9216931216929,0.6002000000000001,0.71,0.5249975323677063,0
595,2019-06-10,37.88749999660585,-121.17916665581079,5.0,317.48,290.9216931216929,0.5293,0.71,0.0,0
596,2019-06-18,37.88749999660585,-121.17916665581079,5.0,315.16,293.82,0.5293,0.71,0.304767906665802,0
600,2019-06-02,37.75416666328445,-121.64583332243566,8.0,303.22,290.9216931216929,0.2388,0.8,0.3035140633583069,1
601,2019-06-10,37.75416666328445,-121.64583332243566,5.0,316.86,290.9216931216929,0.1956,0.8,0.13419927656650546,0
602,2019-06-18,37.75416666328445,-121.64583332243566,5.0,317.3400000000001,291.94,0.1956,0.8,0.0,0
603,2019-06-02,37.76249999661704,-121.64583332243566,8.0,302.56,290.9216931216929,0.2827,0.86,0.3035140633583069,1
604,2019-06-10,37.76249999661704,-121.64583332243566,5.0,315.74,290.9216931216929,0.2288,0.86,0.13419927656650546,0
605,2019-06-18,37.76249999661704,-121.64583332243566,5.0,317.32,290.8,0.2288,0.86,0.0,0
606,2019-06-02,37.570833329967535,-120.97916665582872,5.0,305.48,290.9216931216929,0.2306,0.64,0.0,0
607,2019-06-10,37.570833329967535,-120.97916665582872,5.0,306.9000000000001,290.9216931216929,0.3835,0.64,0.0,0
608,2019-06-18,37.570833329967535,-120.97916665582872,5.0,311.74,294.76,0.3835,0.64,0.0,0
609,2019-06-02,36.85416666336508,-120.18749998923298,5.0,306.66,290.96,0.5988,0.64,0.04833521693944931,0
610,2019-06-10,36.85416666336508,-120.18749998923298,5.0,310.0,290.9216931216929,0.3893,0.64,0.036636248230934136,0
611,2019-06-18,36.85416666336508,-120.18749998923298,5.0,309.3387698986973,295.12,0.3893,0.64,0.2291766554117203,0
612,2019-06-02,35.25416666350841,-119.11249998932928,5.0,310.24,290.94,0.614,0.81,0.5054836273193359,0
613,2019-06-10,35.25416666350841,-119.11249998932928,5.0,306.56,290.9216931216929,0.4669,0.81,0.0,0
614,2019-06-18,35.25416666350841,-119.11249998932928,5.0,312.44,294.8400000000001,0.4669,0.81,0.05744501203298569,0
615,2019-06-02,35.24583333017583,-119.11249998932928,5.0,312.12,291.22,0.4118,0.84,0.5054836273193359,0
616,2019-06-10,35.24583333017583,-119.11249998932928,5.0,314.16,290.9216931216929,0.5546,0.84,0.0,0
617,2019-06-18,35.24583333017583,-119.11249998932928,5.0,315.02,295.2,0.5546,0.84,0.05744501203298569,0
618,2019-06-02,34.42916666358232,-118.64583332270443,5.0,309.3387698986973,290.9216931216929,0.2661,0.43,0.2976214289665222,0
619,2019-06-10,34.42916666358232,-118.64583332270443,5.0,309.3387698986973,290.9216931216929,0.2423,0.43,0.0,0
620,2019-06-18,34.42916666358232,-118.64583332270443,5.0,309.26,290.9216931216929,0.2423,0.43,0.0,0
621,2019-06-02,34.154166663606965,-118.19583332274472,5.0,309.3387698986973,290.9216931216929,0.4286,0.6,0.0,0
622,2019-06-10,34.154166663606965,-118.19583332274472,5.0,309.3387698986973,290.9216931216929,0.4453,0.6,0.0,0
623,2019-06-18,34.154166663606965,-118.19583332274472,5.0,309.3387698986973,290.9216931216929,0.4453,0.6,0.0,0
624,2019-06-02,34.42083333024973,-118.58749998937631,5.0,309.3387698986973,290.9216931216929,0.30060000000000003,0.45,0.1981445699930191,0
625,2019-06-10,34.42083333024973,-118.58749998937631,5.0,309.3387698986973,290.9216931216929,0.2969,0.45,0.0,0
626,2019-06-18,34.42083333024973,-118.58749998937631,5.0,310.44,290.9216931216929,0.2969,0.45,0.0,0
627,2019-06-02,34.42916666358232,-118.59583332270891,5.0,309.3387698986973,290.9216931216929,0.3582,0.48,0.1981445699930191,0
628,2019-06-10,34.42916666358232,-118.59583332270891,5.0,309.3387698986973,290.9216931216929,0.2702,0.48,0.0,0
629,2019-06-18,34.42916666358232,-118.59583332270891,5.0,310.4000000000001,290.9216931216929,0.2702,0.48,0.0,0
630,2019-06-02,34.42916666358232,-118.58749998937631,5.0,309.3387698986973,290.9216931216929,0.2585,0.68,0.1981445699930191,0
631,2019-06-10,34.42916666358232,-118.58749998937631,5.0,309.3387698986973,290.9216931216929,0.32070000000000004,0.68,0.0,0
632,2019-06-18,34.42916666358232,-118.58749998937631,5.0,310.66,290.9216931216929,0.32070000000000004,0.68,0.0,0
633,2019-06-02,35.537499996816365,-115.45416665632368,5.0,318.42,288.04,0.0945,0.15,0.0,0
634,2019-06-10,35.537499996816365,-115.45416665632368,5.0,309.3387698986973,291.02,0.0988,0.15,0.0,0
635,2019-06-18,35.537499996816365,-115.45416665632368,5.0,324.52,290.7,0.0988,0.15,0.10375359654426576,0
636,2019-06-02,35.55416666348154,-115.47083332298884,5.0,318.88,287.64,0.1142,0.07,0.0,0
637,2019-06-10,35.55416666348154,-115.47083332298884,5.0,309.3387698986973,290.36,0.1021,0.07,0.0,0
638,2019-06-18,35.55416666348154,-115.47083332298884,5.0,325.42,291.18,0.1021,0.07,0.10375359654426576,0
639,2019-06-02,35.57916666347929,-115.48749998965404,5.0,317.68,288.7,0.1432,0.15,0.0,0
640,2019-06-10,35.57916666347929,-115.48749998965404,5.0,309.3387698986973,290.38,0.1364,0.15,0.0,0
641,2019-06-18,35.57916666347929,-115.48749998965404,5.0,324.12,292.08,0.1364,0.15,0.10375359654426576,0
642,2019-06-02,37.76249999661704,-120.9291666558332,8.0,304.1,290.72,0.5738,0.77,0.0,1
643,2019-06-10,37.76249999661704,-120.9291666558332,5.0,305.54,290.9216931216929,0.6177,0.77,0.0,0
644,2019-06-18,37.76249999661704,-120.9291666558332,5.0,310.2,293.0,0.6177,0.77,0.07185612618923187,0
648,2019-06-02,38.87916666318367,-122.24583332238191,8.0,301.1,290.9216931216929,0.5791000000000001,0.7,0.06681235879659653,1
649,2019-06-10,38.87916666318367,-122.24583332238191,5.0,307.88,290.9216931216929,0.5339,0.7,0.0,0
650,2019-06-18,38.87916666318367,-122.24583332238191,5.0,309.3387698986973,296.18,0.5339,0.7,0.0,0
651,2019-06-02,39.12916666316127,-121.55416665577721,5.0,307.08,290.9216931216929,0.4134000000000001,0.78,0.4911637306213379,0
652,2019-06-10,39.12916666316127,-121.55416665577721,5.0,315.18,290.9216931216929,0.3994,0.78,0.0,0
653,2019-06-18,39.12916666316127,-121.55416665577721,5.0,314.12,297.26,0.3994,0.78,0.0,0
654,2019-06-02,36.70416666337852,-119.88749998925984,5.0,308.2,292.96,0.2937,0.61,0.2181309461593628,0
655,2019-06-10,36.70416666337852,-119.88749998925984,5.0,312.66,290.88,0.363,0.61,0.037725381553173065,0
656,2019-06-18,36.70416666337852,-119.88749998925984,5.0,309.3387698986973,297.02,0.363,0.61,0.243093341588974,0
657,2019-06-02,36.22916666342107,-118.31249998940096,5.0,300.12,276.12,0.5014000000000001,0.63,0.21675150096416476,0
658,2019-06-10,36.22916666342107,-118.31249998940096,9.0,309.3387698986973,290.9216931216929,0.4315,0.63,0.11080069094896317,1
659,2019-06-18,36.22916666342107,-118.31249998940096,5.0,310.74,281.64,0.4315,0.63,0.2305964231491089,0
660,2019-06-02,36.220833330088475,-118.31249998940096,5.0,309.3387698986973,276.12,0.5861000000000001,0.35,0.21675150096416476,0
661,2019-06-10,36.220833330088475,-118.31249998940096,9.0,309.3387698986973,290.9216931216929,0.327,0.35,0.11080069094896317,1
662,2019-06-18,36.220833330088475,-118.31249998940096,5.0,306.9000000000001,281.42,0.327,0.35,0.2305964231491089,0
663,2019-06-02,34.24583333026541,-118.37916665606166,5.0,309.3387698986973,290.9216931216929,0.201,0.48,0.0,0
664,2019-06-10,34.24583333026541,-118.37916665606166,5.0,309.3387698986973,290.9216931216929,0.2321,0.48,0.0,0
665,2019-06-18,34.24583333026541,-118.37916665606166,5.0,309.3387698986973,290.9216931216929,0.2321,0.48,0.0,0
666,2019-06-02,34.04583333028333,-117.82083332277833,5.0,309.3387698986973,290.9216931216929,0.4185,0.61,0.0,0
667,2019-06-10,34.04583333028333,-117.82083332277833,5.0,309.3387698986973,290.9216931216929,0.3752,0.61,0.0,0
668,2019-06-18,34.04583333028333,-117.82083332277833,5.0,309.3387698986973,290.9216931216929,0.3752,0.61,0.0,0
669,2019-06-02,34.02083333028557,-118.02083332276041,5.0,309.3387698986973,290.9216931216929,0.33480000000000004,0.72,0.0,0
670,2019-06-10,34.02083333028557,-118.02083332276041,5.0,309.3387698986973,290.9216931216929,0.3852,0.72,0.0,0
671,2019-06-18,34.02083333028557,-118.02083332276041,5.0,309.3387698986973,290.9216931216929,0.3852,0.72,0.0,0
672,2019-06-02,34.037499996950736,-118.10416665608628,5.0,309.3387698986973,290.9216931216929,0.235,0.58,0.0,0
673,2019-06-10,34.037499996950736,-118.10416665608628,5.0,309.3387698986973,290.9216931216929,0.233,0.58,0.0,0
674,2019-06-18,34.037499996950736,-118.10416665608628,5.0,309.3387698986973,290.9216931216929,0.233,0.58,0.0,0
681,2019-06-02,33.71249999697986,-117.71249998945471,5.0,309.3387698986973,290.9216931216929,0.4516,0.83,0.0,0
682,2019-06-10,33.71249999697986,-117.71249998945471,5.0,309.3387698986973,290.62,0.3791,0.83,0.0,0
683,2019-06-18,33.71249999697986,-117.71249998945471,5.0,309.3387698986973,290.9216931216929,0.3791,0.83,0.0,0
699,2019-06-02,32.595833330413235,-117.01249998951741,5.0,309.3387698986973,290.9216931216929,0.1767,0.36,0.0,0
700,2019-06-10,32.595833330413235,-117.01249998951741,5.0,309.3387698986973,290.08,0.2458,0.36,0.0,0
701,2019-06-18,32.595833330413235,-117.01249998951741,5.0,309.3387698986973,290.9216931216929,0.2458,0.36,0.0,0
708,2019-06-02,33.29583333035052,-116.98749998951963,5.0,309.3387698986973,290.9216931216929,0.5565,0.7,0.0,0
709,2019-06-10,33.29583333035052,-116.98749998951963,5.0,309.3387698986973,289.82,0.5222,0.7,0.0,0
710,2019-06-18,33.29583333035052,-116.98749998951963,5.0,308.42,290.9216931216929,0.5222,0.7,0.0,0
711,2019-06-02,33.304166663683105,-116.98749998951963,5.0,309.3387698986973,290.9216931216929,0.4882,0.7,0.0,0
712,2019-06-10,33.304166663683105,-116.98749998951963,5.0,309.3387698986973,290.26,0.4772,0.7,0.0,0
713,2019-06-18,33.304166663683105,-116.98749998951963,5.0,310.44,290.9216931216929,0.4772,0.7,0.0,0
714,2019-06-02,35.354166663499456,-118.97916665600788,5.0,317.66,293.12,0.15460000000000002,0.03,0.5054836273193359,0
715,2019-06-10,35.354166663499456,-118.97916665600788,5.0,309.3387698986973,290.9216931216929,0.1484,0.03,0.0,0
716,2019-06-18,35.354166663499456,-118.97916665600788,5.0,322.38,298.88,0.1484,0.03,0.05744501203298569,0
717,2019-06-02,36.220833330088475,-118.30416665606836,5.0,309.3387698986973,275.54,0.599,0.36,0.21675150096416476,0
718,2019-06-10,36.220833330088475,-118.30416665606836,9.0,309.3387698986973,290.9216931216929,0.5011,0.36,0.11080069094896317,1
719,2019-06-18,36.220833330088475,-118.30416665606836,5.0,309.48,281.62,0.5011,0.36,0.2305964231491089,0
720,2019-06-02,36.78749999670438,-118.654166656037,5.0,297.58,290.9216931216929,0.4804000000000001,0.72,0.2326938360929489,0
721,2019-06-10,36.78749999670438,-118.654166656037,5.0,309.3387698986973,290.9216931216929,0.5553,0.72,0.2290245294570923,0
722,2019-06-18,36.78749999670438,-118.654166656037,5.0,305.8,285.82,0.5553,0.72,0.5198590755462646,0
723,2019-06-02,36.78749999670438,-118.6624999893696,5.0,297.58,290.9216931216929,0.4804000000000001,0.5,0.2326938360929489,0
724,2019-06-10,36.78749999670438,-118.6624999893696,5.0,309.3387698986973,290.9216931216929,0.5553,0.5,0.2290245294570923,0
725,2019-06-18,36.78749999670438,-118.6624999893696,5.0,305.8,285.82,0.5553,0.5,0.5198590755462646,0
726,2019-06-02,39.720833329774926,-122.27916665571226,5.0,308.68,290.9216931216929,0.28290000000000004,0.68,0.7180651426315308,0
727,2019-06-10,39.720833329774926,-122.27916665571226,5.0,316.8,290.9216931216929,0.2234,0.68,0.0,0
728,2019-06-18,39.720833329774926,-122.27916665571226,5.0,309.3387698986973,297.2800000000001,0.2234,0.68,0.0,0
729,2019-06-02,36.78749999670438,-118.62916665603923,5.0,296.54,290.9216931216929,0.5307000000000001,0.71,0.2326938360929489,0
730,2019-06-10,36.78749999670438,-118.62916665603923,9.0,309.3387698986973,290.9216931216929,0.4735,0.71,0.2290245294570923,1
731,2019-06-18,36.78749999670438,-118.62916665603923,5.0,305.98,286.18,0.4735,0.71,0.5198590755462646,0
732,2019-06-02,36.78749999670438,-118.62083332270666,5.0,309.3387698986973,290.9216931216929,0.5496,0.61,0.1993541121482849,0
733,2019-06-10,36.78749999670438,-118.62083332270666,5.0,309.3387698986973,290.9216931216929,0.475,0.61,0.1093708947300911,0
734,2019-06-18,36.78749999670438,-118.62083332270666,5.0,305.24,286.2,0.475,0.61,0.2630813419818878,0
735,2019-06-02,36.7791666633718,-118.62916665603923,5.0,294.26,279.84000000000003,0.5052,0.43,0.2326938360929489,0
736,2019-06-10,36.7791666633718,-118.62916665603923,5.0,309.3387698986973,290.9216931216929,0.4734,0.43,0.2290245294570923,0
737,2019-06-18,36.7791666633718,-118.62916665603923,5.0,304.04,286.12,0.4734,0.43,0.5198590755462646,0
738,2019-06-02,36.62083333005265,-120.57083332253195,5.0,311.2,293.54,0.2667,0.43,0.056680809706449516,0
739,2019-06-10,36.62083333005265,-120.57083332253195,5.0,312.96,291.44,0.3963,0.43,0.029769228771328926,0
740,2019-06-18,36.62083333005265,-120.57083332253195,5.0,309.3387698986973,295.6,0.3963,0.43,0.0,0
741,2019-06-02,36.22916666342107,-118.30416665606836,5.0,300.3,276.28000000000003,0.4887,0.63,0.21675150096416476,0
742,2019-06-10,36.22916666342107,-118.30416665606836,9.0,309.3387698986973,290.9216931216929,0.4963,0.63,0.11080069094896317,1
743,2019-06-18,36.22916666342107,-118.30416665606836,5.0,310.86,281.42,0.4963,0.63,0.2305964231491089,0
744,2019-06-02,36.220833330088475,-118.29583332273577,5.0,309.3387698986973,275.54,0.599,0.45,0.21675150096416476,0
745,2019-06-10,36.220833330088475,-118.29583332273577,9.0,309.3387698986973,290.9216931216929,0.5011,0.45,0.11080069094896317,1
746,2019-06-18,36.220833330088475,-118.29583332273577,5.0,309.48,281.62,0.5011,0.45,0.2305964231491089,0
747,2019-06-02,36.079166663434506,-119.1541666559922,5.0,308.64,290.4000000000001,0.471,0.82,0.4430111050605774,0
748,2019-06-10,36.079166663434506,-119.1541666559922,5.0,312.74,290.9216931216929,0.4417,0.82,0.04843848198652268,0
749,2019-06-18,36.079166663434506,-119.1541666559922,5.0,314.5,291.98,0.4417,0.82,0.0,0
750,2019-06-02,35.54583333014895,-119.27083332264843,5.0,306.48,290.9216931216929,0.6795,0.68,0.2768162488937378,0
751,2019-06-10,35.54583333014895,-119.27083332264843,5.0,310.1,291.56,0.7807000000000001,0.68,0.0,0
752,2019-06-18,35.54583333014895,-119.27083332264843,5.0,310.74,290.9216931216929,0.7807000000000001,0.68,0.09286237508058548,0
753,2019-06-02,34.10416666361144,-118.47916665605268,5.0,309.3387698986973,290.9216931216929,0.5673,0.65,0.0,0
754,2019-06-10,34.10416666361144,-118.47916665605268,5.0,309.3387698986973,290.9216931216929,0.5733,0.65,0.046338316053152084,0
755,2019-06-18,34.10416666361144,-118.47916665605268,5.0,309.3387698986973,290.9216931216929,0.5733,0.65,0.0,0
777,2019-06-02,36.2124999967559,-118.29583332273577,5.0,309.3387698986973,274.52,0.5437000000000001,0.57,0.21675150096416476,0
778,2019-06-10,36.2124999967559,-118.29583332273577,9.0,309.3387698986973,290.9216931216929,0.5086,0.57,0.11080069094896317,1
779,2019-06-18,36.2124999967559,-118.29583332273577,5.0,306.68,281.86,0.5086,0.57,0.2305964231491089,0
780,2019-06-02,36.2124999967559,-118.30416665606836,5.0,309.3387698986973,273.88,0.5006,0.55,0.21675150096416476,0
781,2019-06-10,36.2124999967559,-118.30416665606836,9.0,309.3387698986973,290.9216931216929,0.4497,0.55,0.11080069094896317,1
